id,text,label
1756,Your UPI transaction of Rs.19791.00 to irctc was successful. Ref No 5340942900.,Travel & Booking
1757,Rs.6967.00 credited to your a/c XXXX8682 from googlepay@upi. Ref No 9589278045. Avl bal Rs.96350.00.,Transfers Received
1758,UPI transaction of Rs.15247.00 made to zomato on 04-Feb-25. Ref No 8856001318. Avl bal Rs.81529.00.,Food & Delivery
1759,Rs.2013.00 paid via UPI for djb bill. Ref No 5739228926.,Bills & Recharge
1760,Rs.5761.00 credited to your a/c XXXX8832 from paytm@upi. Ref No 1536271212. Avl bal Rs.40407.00.,Transfers Received
1761,Failed UPI transaction of Rs.19306.00 attempted at ola@upi on 24-Sep-25. Ref No 8780897835. Amount will be reversed if debited.,Failed Transactions
1762,Your a/c XXXX2924 debited by Rs.5457.00 on 09-Dec-25 to reliance@upi. Ref No 3417478144. Avl bal Rs.78404.00.,Shopping
1763,Rs.7945.00 debited towards delhimetro ride via UPI. Ref No 5830255788. Avl bal Rs.30060.00.,Transport
1764,UPI AutoPay: Rs.1805.00 deducted for spotify subscription. Ref No 1563632762.,Entertainment/Subscriptions
1765,UPI AutoPay: Rs.7646.00 deducted for hotstar subscription. Ref No 8609344689.,Entertainment/Subscriptions
1766,Rs.276.00 debited towards rapido ride via UPI. Ref No 2005501450. Avl bal Rs.19253.00.,Transport
1767,You have sent Rs.14557.00 to sister@upi via UPI. Ref No 1726503797. Date: 01-Oct-25. Avl bal Rs.73557.00.,Transfers Sent
1768,UPI transaction of Rs.13577.00 made to swiggy on 17-Feb-25. Ref No 6135406723. Avl bal Rs.57154.00.,Food & Delivery
1769,Failed UPI transaction of Rs.8687.00 attempted at ola@upi on 15-Jul-25. Ref No 5487336466. Amount will be reversed if debited.,Failed Transactions
1770,UPI AutoPay: Rs.3210.00 deducted for hotstar subscription. Ref No 1562627667.,Entertainment/Subscriptions
1771,Rs.4487.00 credited to your a/c XXXX3869 from paytm@upi. Ref No 6252657919. Avl bal Rs.2057.00.,Transfers Received
1772,UPI transaction of Rs.17922.00 made to kfc on 12-Sep-25. Ref No 8763383736. Avl bal Rs.20155.00.,Food & Delivery
1773,Your a/c XXXX1329 debited by Rs.7683.00 on 09-Jun-25 to flipkart@upi. Ref No 5244407133. Avl bal Rs.26674.00.,Shopping
1774,Rs.2205.00 paid via UPI for jio bill. Ref No 8549611414.,Bills & Recharge
1775,UPI transaction of Rs.16888.00 made to kfc on 23-Nov-25. Ref No 8944771580. Avl bal Rs.70345.00.,Food & Delivery
1776,Your a/c XXXX9405 debited by Rs.9231.00 on 14-May-25 to bigbazaar@upi. Ref No 6271954834. Avl bal Rs.22959.00.,Shopping
1777,Failed UPI transaction of Rs.10053.00 attempted at zomato@upi on 11-Feb-25. Ref No 2861274128. Amount will be reversed if debited.,Failed Transactions
1778,You have sent Rs.5602.00 to mother@upi via UPI. Ref No 9311333092. Date: 05-Jun-25. Avl bal Rs.10414.00.,Transfers Sent
1779,You have sent Rs.11031.00 to brother@upi via UPI. Ref No 1891777928. Date: 04-Sep-25. Avl bal Rs.93906.00.,Transfers Sent
1780,Rs.2673.00 paid via UPI for jio bill. Ref No 3386270305.,Bills & Recharge
1781,Your UPI transaction of Rs.13292.00 to indigo was successful. Ref No 6163992295.,Travel & Booking
1782,Your a/c XXXX6905 debited by Rs.12496.00 on 27-Nov-25 to shoppersstop@upi. Ref No 9725171014. Avl bal Rs.83867.00.,Shopping
1783,Rs.8783.00 paid via UPI for dth bill. Ref No 1927844322.,Bills & Recharge
1784,Your a/c XXXX1194 debited by Rs.7172.00 on 21-Feb-25 to reliance@upi. Ref No 1723080106. Avl bal Rs.37520.00.,Shopping
1785,Failed UPI transaction of Rs.4301.00 attempted at amazon@upi on 14-Nov-25. Ref No 7605410064. Amount will be reversed if debited.,Failed Transactions
1786,Rs.188.00 debited towards uber ride via UPI. Ref No 2814676095. Avl bal Rs.88162.00.,Transport
1787,Rs.1741.00 debited towards uber ride via UPI. Ref No 7983511724. Avl bal Rs.60381.00.,Transport
1788,Rs.8149.00 debited towards rapido ride via UPI. Ref No 1904407486. Avl bal Rs.1690.00.,Transport
1789,UPI AutoPay: Rs.5748.00 deducted for youtube subscription. Ref No 9233541263.,Entertainment/Subscriptions
1790,Failed UPI transaction of Rs.8815.00 attempted at zomato@upi on 07-Sep-25. Ref No 6540811137. Amount will be reversed if debited.,Failed Transactions
1791,Rs.13522.00 credited to your a/c XXXX1723 from phonepe@upi. Ref No 2948912012. Avl bal Rs.4085.00.,Transfers Received
1792,UPI transaction of Rs.1134.00 made to zomato on 13-Jul-25. Ref No 4776477346. Avl bal Rs.15765.00.,Food & Delivery
1793,Failed UPI transaction of Rs.13619.00 attempted at amazon@upi on 20-Oct-25. Ref No 9581763646. Amount will be reversed if debited.,Failed Transactions
1794,UPI transaction of Rs.5509.00 made to pizzahut on 12-Dec-25. Ref No 1050058682. Avl bal Rs.88695.00.,Food & Delivery
1795,Rs.3226.00 debited towards delhimetro ride via UPI. Ref No 1934733095. Avl bal Rs.41458.00.,Transport
1796,You have sent Rs.2409.00 to brother@upi via UPI. Ref No 2538824757. Date: 19-Oct-25. Avl bal Rs.78927.00.,Transfers Sent
1797,UPI transaction of Rs.19807.00 made to kfc on 26-Jun-25. Ref No 7985856576. Avl bal Rs.71490.00.,Food & Delivery
1798,UPI transaction of Rs.11039.00 made to zomato on 02-Dec-25. Ref No 4827424080. Avl bal Rs.9982.00.,Food & Delivery
1799,Failed UPI transaction of Rs.5059.00 attempted at amazon@upi on 29-Aug-25. Ref No 6245950304. Amount will be reversed if debited.,Failed Transactions
1800,Your a/c XXXX8559 debited by Rs.16242.00 on 24-Feb-25 to bigbazaar@upi. Ref No 1566383695. Avl bal Rs.76618.00.,Shopping
1801,UPI transaction of Rs.2275.00 made to swiggy on 04-Jul-25. Ref No 6838307132. Avl bal Rs.16324.00.,Food & Delivery
1802,Rs.4846.00 credited to your a/c XXXX4317 from salary@upi. Ref No 3413018288. Avl bal Rs.93053.00.,Transfers Received
1803,UPI transaction of Rs.12558.00 made to dominos on 29-Nov-25. Ref No 8134655342. Avl bal Rs.49085.00.,Food & Delivery
1804,UPI transaction of Rs.302.00 made to kfc on 30-Jun-25. Ref No 6204865151. Avl bal Rs.75663.00.,Food & Delivery
1805,UPI transaction of Rs.16455.00 made to pizzahut on 05-Feb-25. Ref No 9437279472. Avl bal Rs.27131.00.,Food & Delivery
1806,Rs.9118.00 credited to your a/c XXXX9370 from phonepe@upi. Ref No 3321930805. Avl bal Rs.15018.00.,Transfers Received
1807,Rs.6261.00 credited to your a/c XXXX7420 from company@upi. Ref No 5151629821. Avl bal Rs.50128.00.,Transfers Received
1808,Your UPI transaction of Rs.4014.00 to airindia was successful. Ref No 4968125361.,Travel & Booking
1809,UPI transaction of Rs.14542.00 made to dominos on 03-Dec-25. Ref No 8767273182. Avl bal Rs.48651.00.,Food & Delivery
1810,Rs.8526.00 debited towards uber ride via UPI. Ref No 4687679721. Avl bal Rs.51114.00.,Transport
1811,UPI AutoPay: Rs.13076.00 deducted for spotify subscription. Ref No 6701524285.,Entertainment/Subscriptions
1812,Failed UPI transaction of Rs.18652.00 attempted at myntra@upi on 10-May-25. Ref No 3810336471. Amount will be reversed if debited.,Failed Transactions
1813,Failed UPI transaction of Rs.17771.00 attempted at ola@upi on 25-Mar-25. Ref No 9830684350. Amount will be reversed if debited.,Failed Transactions
1814,Your a/c XXXX7958 debited by Rs.15961.00 on 23-Jan-25 to bigbazaar@upi. Ref No 6247452743. Avl bal Rs.82138.00.,Shopping
1815,You have sent Rs.3594.00 to mother@upi via UPI. Ref No 6955063669. Date: 22-Feb-25. Avl bal Rs.88310.00.,Transfers Sent
1816,Your a/c XXXX1410 debited by Rs.14794.00 on 23-May-25 to shoppersstop@upi. Ref No 4570751234. Avl bal Rs.12315.00.,Shopping
1817,UPI transaction of Rs.5192.00 made to swiggy on 06-Mar-25. Ref No 5274841535. Avl bal Rs.25551.00.,Food & Delivery
1818,Rs.17779.00 credited to your a/c XXXX4312 from paytm@upi. Ref No 4740191883. Avl bal Rs.24314.00.,Transfers Received
1819,Your UPI transaction of Rs.5982.00 to redbus was successful. Ref No 1375705796.,Travel & Booking
1820,Your UPI transaction of Rs.18530.00 to airindia was successful. Ref No 8645623847.,Travel & Booking
1821,UPI transaction of Rs.9701.00 made to zomato on 15-Aug-25. Ref No 3681928133. Avl bal Rs.31438.00.,Food & Delivery
1822,UPI transaction of Rs.12610.00 made to zomato on 11-Aug-25. Ref No 8642082639. Avl bal Rs.78365.00.,Food & Delivery
1823,Failed UPI transaction of Rs.894.00 attempted at ola@upi on 28-Dec-25. Ref No 5884002642. Amount will be reversed if debited.,Failed Transactions
1824,Failed UPI transaction of Rs.12953.00 attempted at zomato@upi on 05-Aug-25. Ref No 5311669343. Amount will be reversed if debited.,Failed Transactions
1825,Your a/c XXXX4816 debited by Rs.4598.00 on 25-Apr-25 to shoppersstop@upi. Ref No 7242991056. Avl bal Rs.81385.00.,Shopping
1826,UPI transaction of Rs.19221.00 made to burgerking on 26-Sep-25. Ref No 9085055569. Avl bal Rs.39438.00.,Food & Delivery
1827,UPI AutoPay: Rs.3337.00 deducted for netflix subscription. Ref No 3590916849.,Entertainment/Subscriptions
1828,Your UPI transaction of Rs.16102.00 to redbus was successful. Ref No 9180853808.,Travel & Booking
1829,You have sent Rs.9257.00 to brother@upi via UPI. Ref No 3997757251. Date: 06-Feb-25. Avl bal Rs.34851.00.,Transfers Sent
1830,You have sent Rs.15535.00 to sister@upi via UPI. Ref No 9185144781. Date: 21-Apr-25. Avl bal Rs.86070.00.,Transfers Sent
1831,Your UPI transaction of Rs.2769.00 to airindia was successful. Ref No 2777201148.,Travel & Booking
1832,Rs.18138.00 debited towards delhimetro ride via UPI. Ref No 7800523711. Avl bal Rs.18865.00.,Transport
1833,Failed UPI transaction of Rs.7714.00 attempted at zomato@upi on 11-Feb-25. Ref No 2379514916. Amount will be reversed if debited.,Failed Transactions
1834,You have sent Rs.10547.00 to mother@upi via UPI. Ref No 1999511636. Date: 25-Nov-25. Avl bal Rs.78707.00.,Transfers Sent
1835,You have sent Rs.2258.00 to sister@upi via UPI. Ref No 7498642081. Date: 30-Apr-25. Avl bal Rs.30761.00.,Transfers Sent
1836,Rs.1102.00 debited towards rapido ride via UPI. Ref No 6347725353. Avl bal Rs.21576.00.,Transport
1837,Your UPI transaction of Rs.9232.00 to irctc was successful. Ref No 4163751177.,Travel & Booking
1838,Rs.1803.00 credited to your a/c XXXX4415 from googlepay@upi. Ref No 1286807361. Avl bal Rs.3366.00.,Transfers Received
1839,You have sent Rs.15757.00 to sister@upi via UPI. Ref No 1230615789. Date: 02-May-25. Avl bal Rs.74453.00.,Transfers Sent
1840,Rs.13793.00 debited towards delhimetro ride via UPI. Ref No 9630145884. Avl bal Rs.68358.00.,Transport
1841,Your a/c XXXX4728 debited by Rs.10243.00 on 23-Apr-25 to amazon@upi. Ref No 8288155761. Avl bal Rs.84099.00.,Shopping
1842,UPI AutoPay: Rs.3089.00 deducted for hotstar subscription. Ref No 4310673403.,Entertainment/Subscriptions
1843,You have sent Rs.5361.00 to friend@upi via UPI. Ref No 8152086965. Date: 21-Sep-25. Avl bal Rs.5293.00.,Transfers Sent
1844,Your UPI transaction of Rs.10366.00 to redbus was successful. Ref No 7899943656.,Travel & Booking
1845,UPI transaction of Rs.11182.00 made to burgerking on 15-Oct-25. Ref No 3968148894. Avl bal Rs.10263.00.,Food & Delivery
1846,UPI transaction of Rs.10818.00 made to swiggy on 21-Jan-25. Ref No 6677463078. Avl bal Rs.60719.00.,Food & Delivery
1847,Rs.8357.00 credited to your a/c XXXX4519 from phonepe@upi. Ref No 7455800773. Avl bal Rs.73589.00.,Transfers Received
1848,Your UPI transaction of Rs.12762.00 to bookmyshow was successful. Ref No 8628736887.,Travel & Booking
1849,UPI transaction of Rs.4788.00 made to pizzahut on 03-Oct-25. Ref No 6850179733. Avl bal Rs.55647.00.,Food & Delivery
1850,Your a/c XXXX1316 debited by Rs.16059.00 on 02-Dec-25 to flipkart@upi. Ref No 8131433595. Avl bal Rs.35181.00.,Shopping
1851,You have sent Rs.18091.00 to friend@upi via UPI. Ref No 8949585923. Date: 14-Aug-25. Avl bal Rs.42377.00.,Transfers Sent
1852,You have sent Rs.12163.00 to mother@upi via UPI. Ref No 9894762690. Date: 12-Sep-25. Avl bal Rs.87323.00.,Transfers Sent
1853,Your a/c XXXX1826 debited by Rs.6530.00 on 16-Aug-25 to myntra@upi. Ref No 9462082623. Avl bal Rs.36096.00.,Shopping
1854,Rs.599.00 paid via UPI for bescom bill. Ref No 8696258013.,Bills & Recharge
1855,Rs.17411.00 debited towards delhimetro ride via UPI. Ref No 7156419588. Avl bal Rs.88524.00.,Transport
1856,Rs.19710.00 credited to your a/c XXXX5412 from phonepe@upi. Ref No 1497516889. Avl bal Rs.24997.00.,Transfers Received
1857,Failed UPI transaction of Rs.6475.00 attempted at dominos@upi on 26-Feb-25. Ref No 5227439854. Amount will be reversed if debited.,Failed Transactions
1858,You have sent Rs.15589.00 to friend@upi via UPI. Ref No 5174504241. Date: 11-Dec-25. Avl bal Rs.13129.00.,Transfers Sent
1859,Rs.18588.00 debited towards bmtc ride via UPI. Ref No 3618276581. Avl bal Rs.46688.00.,Transport
1860,UPI transaction of Rs.3927.00 made to zomato on 30-Oct-25. Ref No 4558556991. Avl bal Rs.31250.00.,Food & Delivery
1861,UPI AutoPay: Rs.9488.00 deducted for youtube subscription. Ref No 6147496330.,Entertainment/Subscriptions
1862,Your UPI transaction of Rs.7487.00 to bookmyshow was successful. Ref No 3535303657.,Travel & Booking
1863,You have sent Rs.14735.00 to mother@upi via UPI. Ref No 5555307632. Date: 19-Oct-25. Avl bal Rs.51660.00.,Transfers Sent
1864,Rs.5526.00 credited to your a/c XXXX3006 from refund@upi. Ref No 7095464756. Avl bal Rs.57983.00.,Transfers Received
1865,Rs.10834.00 debited towards delhimetro ride via UPI. Ref No 6048827977. Avl bal Rs.60910.00.,Transport
1866,Your a/c XXXX8504 debited by Rs.13951.00 on 24-Feb-25 to reliance@upi. Ref No 2760518755. Avl bal Rs.19127.00.,Shopping
1867,Rs.11140.00 debited towards ola ride via UPI. Ref No 3396506795. Avl bal Rs.59809.00.,Transport
1868,Rs.5691.00 paid via UPI for jio bill. Ref No 9974102163.,Bills & Recharge
1869,UPI transaction of Rs.8037.00 made to pizzahut on 21-Oct-25. Ref No 3037202246. Avl bal Rs.96319.00.,Food & Delivery
1870,Rs.749.00 debited towards ola ride via UPI. Ref No 2662469451. Avl bal Rs.72379.00.,Transport
1871,You have sent Rs.18025.00 to brother@upi via UPI. Ref No 8318671771. Date: 17-Feb-25. Avl bal Rs.6778.00.,Transfers Sent
1872,Rs.4280.00 debited towards bmtc ride via UPI. Ref No 9235515020. Avl bal Rs.9622.00.,Transport
1873,UPI AutoPay: Rs.16500.00 deducted for youtube subscription. Ref No 7781897795.,Entertainment/Subscriptions
1874,You have sent Rs.13767.00 to friend@upi via UPI. Ref No 7823908487. Date: 25-Dec-25. Avl bal Rs.8728.00.,Transfers Sent
1875,UPI AutoPay: Rs.13772.00 deducted for gaana subscription. Ref No 9530583747.,Entertainment/Subscriptions
1876,Rs.9903.00 paid via UPI for jio bill. Ref No 7590569846.,Bills & Recharge
1877,UPI transaction of Rs.16372.00 made to kfc on 23-Feb-25. Ref No 2068086989. Avl bal Rs.98908.00.,Food & Delivery
1878,You have sent Rs.18651.00 to sister@upi via UPI. Ref No 9710316656. Date: 01-Feb-25. Avl bal Rs.86558.00.,Transfers Sent
1879,Your UPI transaction of Rs.17853.00 to airindia was successful. Ref No 2726360968.,Travel & Booking
1880,Rs.4392.00 paid via UPI for jio bill. Ref No 6450240038.,Bills & Recharge
1881,Rs.17788.00 debited towards rapido ride via UPI. Ref No 2080278522. Avl bal Rs.69873.00.,Transport
1882,UPI transaction of Rs.3815.00 made to kfc on 16-May-25. Ref No 6814085184. Avl bal Rs.10371.00.,Food & Delivery
1883,Rs.9783.00 paid via UPI for gaspay bill. Ref No 4452592674.,Bills & Recharge
1884,Your a/c XXXX3989 debited by Rs.13400.00 on 13-Jan-25 to amazon@upi. Ref No 8113231112. Avl bal Rs.87192.00.,Shopping
1885,Failed UPI transaction of Rs.5916.00 attempted at flipkart@upi on 29-Oct-25. Ref No 5480550057. Amount will be reversed if debited.,Failed Transactions
1886,UPI transaction of Rs.19402.00 made to burgerking on 26-Jan-25. Ref No 5637508625. Avl bal Rs.16621.00.,Food & Delivery
1887,Your UPI transaction of Rs.6778.00 to redbus was successful. Ref No 6382247353.,Travel & Booking
1888,UPI AutoPay: Rs.16585.00 deducted for youtube subscription. Ref No 4225666101.,Entertainment/Subscriptions
1889,UPI AutoPay: Rs.15156.00 deducted for spotify subscription. Ref No 6556060730.,Entertainment/Subscriptions
1890,Rs.5935.00 paid via UPI for dth bill. Ref No 9230846458.,Bills & Recharge
1891,Rs.5836.00 debited towards delhimetro ride via UPI. Ref No 7668187500. Avl bal Rs.28776.00.,Transport
1892,You have sent Rs.19988.00 to friend@upi via UPI. Ref No 3855302884. Date: 05-Sep-25. Avl bal Rs.38050.00.,Transfers Sent
1893,Failed UPI transaction of Rs.13367.00 attempted at myntra@upi on 05-Mar-25. Ref No 4319351213. Amount will be reversed if debited.,Failed Transactions
1894,Your UPI transaction of Rs.9598.00 to airindia was successful. Ref No 6056467720.,Travel & Booking
1895,Failed UPI transaction of Rs.12603.00 attempted at flipkart@upi on 08-May-25. Ref No 1010251946. Amount will be reversed if debited.,Failed Transactions
1896,UPI transaction of Rs.11538.00 made to pizzahut on 05-Oct-25. Ref No 5117840359. Avl bal Rs.34474.00.,Food & Delivery
1897,You have sent Rs.12480.00 to sister@upi via UPI. Ref No 9084799130. Date: 14-Oct-25. Avl bal Rs.44619.00.,Transfers Sent
1898,UPI transaction of Rs.9676.00 made to burgerking on 04-Oct-25. Ref No 7513789045. Avl bal Rs.97972.00.,Food & Delivery
1899,Your a/c XXXX8753 debited by Rs.9794.00 on 28-Feb-25 to myntra@upi. Ref No 9803871543. Avl bal Rs.30850.00.,Shopping
1900,Failed UPI transaction of Rs.15023.00 attempted at dominos@upi on 26-Apr-25. Ref No 6379458232. Amount will be reversed if debited.,Failed Transactions
1901,Rs.18670.00 debited towards bmtc ride via UPI. Ref No 6503329083. Avl bal Rs.72954.00.,Transport
1902,Your a/c XXXX5530 debited by Rs.5194.00 on 26-Dec-25 to reliance@upi. Ref No 1649873181. Avl bal Rs.9032.00.,Shopping
1903,UPI transaction of Rs.5935.00 made to dominos on 09-Aug-25. Ref No 1528196956. Avl bal Rs.40474.00.,Food & Delivery
1904,Your UPI transaction of Rs.72.00 to indigo was successful. Ref No 4296354947.,Travel & Booking
1905,Failed UPI transaction of Rs.7552.00 attempted at myntra@upi on 02-Apr-25. Ref No 7965687678. Amount will be reversed if debited.,Failed Transactions
1906,Your UPI transaction of Rs.4262.00 to makemytrip was successful. Ref No 6167609765.,Travel & Booking
1907,Rs.16940.00 debited towards bmtc ride via UPI. Ref No 2240704605. Avl bal Rs.77506.00.,Transport
1908,Rs.4939.00 debited towards bmtc ride via UPI. Ref No 4961255577. Avl bal Rs.64350.00.,Transport
1909,UPI AutoPay: Rs.751.00 deducted for netflix subscription. Ref No 9230146550.,Entertainment/Subscriptions
1910,Rs.17162.00 credited to your a/c XXXX8192 from phonepe@upi. Ref No 1981911756. Avl bal Rs.9809.00.,Transfers Received
1911,Rs.5058.00 debited towards uber ride via UPI. Ref No 8055570796. Avl bal Rs.53987.00.,Transport
1912,Your UPI transaction of Rs.6085.00 to irctc was successful. Ref No 3525788165.,Travel & Booking
